rp_entry_confirm_bars,rp_exit_confirm_bars,regime_ema_window,regime_min_slope,max_hold_bars,risk_per_trade,return_pct,annual_return,max_drawdown,calmar,net_pnl,closed_trades,total_trades,win_rate
4,3,40,0.001,40,0.003,0.303193109500478,0.18375108199514778,0.22619237959989905,0.8123663684876402,30319.310950047802,15,30,0.4
4,3,40,0.001,40,0.005,0.303193109500478,0.18375108199514778,0.22619237959989905,0.8123663684876402,30319.310950047802,15,30,0.4
4,4,40,0.001,40,0.003,0.3898106299197662,0.23328226490055815,0.2919083874636993,0.7991625966196957,38981.06299197662,13,26,0.46153846153846156
4,4,40,0.001,40,0.005,0.3898106299197662,0.23328226490055815,0.2919083874636993,0.7991625966196957,38981.06299197662,13,26,0.46153846153846156
3,3,30,0.003,20,0.003,0.24941703211126254,0.15239790218418703,0.1952751002644259,0.780426700474469,24941.703211126252,17,34,0.35294117647058826
3,3,30,0.003,20,0.005,0.24941703211126254,0.15239790218418703,0.1952751002644259,0.780426700474469,24941.703211126252,17,34,0.35294117647058826
2,4,30,0.003,60,0.003,0.3198565539537172,0.1933705573089215,0.2532869401463052,0.7634446418643834,31985.655395371723,13,26,0.38461538461538464
2,4,30,0.003,60,0.005,0.3198565539537172,0.1933705573089215,0.2532869401463052,0.7634446418643834,31985.655395371723,13,26,0.38461538461538464
3,4,30,0.003,60,0.003,0.3198565539537172,0.1933705573089215,0.2532869401463052,0.7634446418643834,31985.655395371723,13,26,0.38461538461538464
3,4,30,0.003,60,0.005,0.3198565539537172,0.1933705573089215,0.2532869401463052,0.7634446418643834,31985.655395371723,13,26,0.38461538461538464
2,4,40,0.002,40,0.003,0.3642471722232082,0.21878372218528286,0.2919083874636994,0.7494944701186086,36424.71722232082,14,28,0.42857142857142855
2,4,40,0.002,40,0.005,0.3642471722232082,0.21878372218528286,0.2919083874636994,0.7494944701186086,36424.71722232082,14,28,0.42857142857142855
3,3,40,0.003,60,0.003,0.28353294523377043,0.17234404794026714,0.23520409557270516,0.7327425465131536,28353.294523377044,15,30,0.4666666666666667
3,3,40,0.003,60,0.005,0.28353294523377043,0.17234404794026714,0.23520409557270516,0.7327425465131536,28353.294523377044,15,30,0.4666666666666667
4,3,40,0.001,60,0.003,0.2717558060170904,0.16548045054226268,0.2261923795998991,0.731591624947636,27175.580601709036,15,30,0.4
4,3,40,0.001,60,0.005,0.2717558060170904,0.16548045054226268,0.2261923795998991,0.731591624947636,27175.580601709036,15,30,0.4
2,4,40,0.001,40,0.003,0.355048778371322,0.21354269263845116,0.2919083874636993,0.7315401057635131,35504.8778371322,14,28,0.35714285714285715
2,4,40,0.001,40,0.005,0.355048778371322,0.21354269263845116,0.2919083874636993,0.7315401057635131,35504.8778371322,14,28,0.35714285714285715
4,4,40,0.001,60,0.003,0.3493084984414972,0.21026547050605449,0.29190838746369946,0.7203132199557035,34930.84984414972,13,26,0.46153846153846156
4,4,40,0.001,60,0.005,0.3493084984414972,0.21026547050605449,0.29190838746369946,0.7203132199557035,34930.84984414972,13,26,0.46153846153846156
4,3,30,0.003,40,0.003,0.21366376224281455,0.13128108141879347,0.18398658346282318,0.7135361663222605,21366.376224281456,15,30,0.3333333333333333
4,3,30,0.003,40,0.005,0.21366376224281455,0.13128108141879347,0.18398658346282318,0.7135361663222605,21366.376224281456,15,30,0.3333333333333333
3,3,30,0.0,40,0.003,0.36187750549952996,0.21743477141973955,0.30747326196382935,0.7071664379236924,36187.750549952994,18,37,0.3888888888888889
3,3,30,0.0,40,0.005,0.36187750549952996,0.21743477141973955,0.30747326196382935,0.7071664379236924,36187.750549952994,18,37,0.3888888888888889
3,3,40,0.002,60,0.003,0.27429578563120377,0.16696266969608975,0.23689703242431392,0.7047900431147551,27429.578563120376,16,32,0.4375
3,3,40,0.002,60,0.005,0.27429578563120377,0.16696266969608975,0.23689703242431392,0.7047900431147551,27429.578563120376,16,32,0.4375
4,4,30,0.003,40,0.003,0.29310689588787253,0.17790681812826215,0.2532869401463049,0.7023923855904245,29310.689588787252,13,26,0.38461538461538464
4,4,30,0.003,40,0.005,0.29310689588787253,0.17790681812826215,0.2532869401463049,0.7023923855904245,29310.689588787252,13,26,0.38461538461538464
3,4,30,0.0,40,0.003,0.3917219465143236,0.23436237836921103,0.3346294070060962,0.7003639652176219,39172.194651432364,15,30,0.4
3,4,30,0.0,40,0.005,0.3917219465143236,0.23436237836921103,0.3346294070060962,0.7003639652176219,39172.194651432364,15,30,0.4
4,4,40,0.002,40,0.003,0.33557794150991366,0.20240586246940162,0.2919083874636991,0.693388306612369,33557.794150991365,13,26,0.46153846153846156
4,4,40,0.002,40,0.005,0.33557794150991366,0.20240586246940162,0.2919083874636991,0.693388306612369,33557.794150991365,13,26,0.46153846153846156
4,3,40,0.002,40,0.003,0.25234037868672166,0.15411474015660986,0.226192379599899,0.6813436439778217,25234.037868672167,15,30,0.4
4,3,40,0.002,40,0.005,0.25234037868672166,0.15411474015660986,0.226192379599899,0.6813436439778217,25234.037868672167,15,30,0.4
2,4,30,0.003,20,0.003,0.2815402474553928,0.17118433584425352,0.25328694014630465,0.6758514108361581,28154.024745539282,16,32,0.375
2,4,30,0.003,20,0.005,0.2815402474553928,0.17118433584425352,0.25328694014630465,0.6758514108361581,28154.024745539282,16,32,0.375
3,3,60,0.0,40,0.003,0.3079751747376431,0.18651621795722817,0.27901165141666784,0.6684889932381006,30797.51747376431,16,32,0.4375
3,3,60,0.0,40,0.005,0.3079751747376431,0.18651621795722817,0.27901165141666784,0.6684889932381006,30797.51747376431,16,32,0.4375
2,3,40,0.001,60,0.003,0.25642492217272334,0.15651109753022285,0.236897032424314,0.6606714146165019,25642.49221727233,17,34,0.35294117647058826
2,3,40,0.001,60,0.005,0.25642492217272334,0.15651109753022285,0.236897032424314,0.6606714146165019,25642.49221727233,17,34,0.35294117647058826
4,3,30,0.0,40,0.003,0.280049526899753,0.17031633685867864,0.26119314972012825,0.6520704583606988,28004.952689975296,17,34,0.35294117647058826
4,3,30,0.0,40,0.005,0.280049526899753,0.17031633685867864,0.26119314972012825,0.6520704583606988,28004.952689975296,17,34,0.35294117647058826
3,3,40,0.0,60,0.003,0.31142673407683147,0.1885097350149132,0.291351213355148,0.6470188774711767,31142.67340768315,17,34,0.4117647058823529
3,3,40,0.0,60,0.005,0.31142673407683147,0.1885097350149132,0.291351213355148,0.6470188774711767,31142.67340768315,17,34,0.4117647058823529
2,4,40,0.002,20,0.003,0.31134007400763514,0.1884597060873241,0.29190838746369896,0.6456125078309389,31134.007400763512,17,34,0.4117647058823529
2,4,40,0.002,20,0.005,0.31134007400763514,0.1884597060873241,0.29190838746369896,0.6456125078309389,31134.007400763512,17,34,0.4117647058823529
2,3,60,0.0,40,0.003,0.29577712632410447,0.17945563775424378,0.27901165141666806,0.6431833109587594,29577.712632410447,17,34,0.4117647058823529
2,3,60,0.0,40,0.005,0.29577712632410447,0.17945563775424378,0.27901165141666806,0.6431833109587594,29577.712632410447,17,34,0.4117647058823529
4,4,40,0.001,20,0.003,0.3066294521326071,0.1857384516999887,0.2919083874636991,0.6362902187011896,30662.94521326071,15,30,0.4666666666666667
4,4,40,0.001,20,0.005,0.3066294521326071,0.1857384516999887,0.2919083874636991,0.6362902187011896,30662.94521326071,15,30,0.4666666666666667
3,4,40,0.003,40,0.003,0.30295482168905247,0.18361320046355156,0.2903374927927141,0.6324129849624411,30295.482168905248,13,26,0.46153846153846156
3,4,40,0.003,40,0.005,0.30295482168905247,0.18361320046355156,0.2903374927927141,0.6324129849624411,30295.482168905248,13,26,0.46153846153846156
2,4,40,0.001,20,0.003,0.30249840460924565,0.18334907626724806,0.29190838746369946,0.6281048580354636,30249.840460924563,17,34,0.35294117647058826
2,4,40,0.001,20,0.005,0.30249840460924565,0.18334907626724806,0.29190838746369946,0.6281048580354636,30249.840460924563,17,34,0.35294117647058826
4,3,30,0.001,40,0.003,0.27254929665278177,0.1659436117121278,0.26552206150728336,0.6249710881654024,27254.929665278178,17,34,0.35294117647058826
4,3,30,0.001,40,0.005,0.27254929665278177,0.1659436117121278,0.26552206150728336,0.6249710881654024,27254.929665278178,17,34,0.35294117647058826
4,3,30,0.003,60,0.003,0.18438620104158923,0.1138202993146824,0.1839865834628228,0.6186336915032801,18438.620104158923,15,30,0.3333333333333333
4,3,30,0.003,60,0.005,0.18438620104158923,0.1138202993146824,0.1839865834628228,0.6186336915032801,18438.620104158923,15,30,0.3333333333333333
4,4,40,0.002,60,0.003,0.29665626957707397,0.1799653155622949,0.29190838746369946,0.616512999595377,29665.626957707398,13,26,0.46153846153846156
4,4,40,0.002,60,0.005,0.29665626957707397,0.1799653155622949,0.29190838746369946,0.616512999595377,29665.626957707398,13,26,0.46153846153846156
4,3,60,0.001,20,0.003,0.17237196935368512,0.10660991211181337,0.173120064217828,0.6158148831187565,17237.196935368513,15,30,0.4
4,3,60,0.001,20,0.005,0.17237196935368512,0.10660991211181337,0.173120064217828,0.6158148831187565,17237.196935368513,15,30,0.4
4,4,30,0.003,60,0.003,0.25542292342053696,0.15592349782897297,0.25328694014630465,0.6156002269161915,25542.292342053697,13,26,0.38461538461538464
4,4,30,0.003,60,0.005,0.25542292342053696,0.15592349782897297,0.25328694014630465,0.6156002269161915,25542.292342053697,13,26,0.38461538461538464
3,4,40,0.0,40,0.003,0.37000381230344737,0.22205719545427205,0.361992940561323,0.6134296296218924,37000.381230344734,14,28,0.42857142857142855
3,4,40,0.0,40,0.005,0.37000381230344737,0.22205719545427205,0.361992940561323,0.6134296296218924,37000.381230344734,14,28,0.42857142857142855
4,4,40,0.002,20,0.003,0.2950509346241379,0.17903453797920887,0.2919083874636994,0.6133244047380205,29505.093462413788,15,30,0.4666666666666667
4,4,40,0.002,20,0.005,0.2950509346241379,0.17903453797920887,0.2919083874636994,0.6133244047380205,29505.093462413788,15,30,0.4666666666666667
4,3,40,0.002,60,0.003,0.22212981030490628,0.13630153145719004,0.22619237959989966,0.6025911734881917,22212.981030490628,15,30,0.4
4,3,40,0.002,60,0.005,0.22212981030490628,0.13630153145719004,0.22619237959989966,0.6025911734881917,22212.981030490628,15,30,0.4
3,4,40,0.003,20,0.003,0.28639562433267085,0.17400892937481882,0.290337492792714,0.5993333058746644,28639.562433267085,15,30,0.4666666666666667
3,4,40,0.003,20,0.005,0.28639562433267085,0.17400892937481882,0.290337492792714,0.5993333058746644,28639.562433267085,15,30,0.4666666666666667
2,3,40,0.003,60,0.003,0.22883931248602776,0.1402713705822627,0.23520409557270552,0.5963814968472879,22883.931248602777,16,32,0.4375
2,3,40,0.003,60,0.005,0.22883931248602776,0.1402713705822627,0.23520409557270552,0.5963814968472879,22883.931248602777,16,32,0.4375
3,3,30,0.001,40,0.003,0.309216060104402,0.18723313569764932,0.3145180639056407,0.5953016922863342,30921.6060104402,18,37,0.3888888888888889
3,3,30,0.001,40,0.005,0.309216060104402,0.18723313569764932,0.3145180639056407,0.5953016922863342,30921.6060104402,18,37,0.3888888888888889
4,3,40,0.0,40,0.003,0.27555467298745834,0.16769690284354288,0.284528177320725,0.5893859245248392,27555.467298745833,16,32,0.375
4,3,40,0.0,40,0.005,0.27555467298745834,0.16769690284354288,0.284528177320725,0.5893859245248392,27555.467298745833,16,32,0.375
3,3,40,0.001,20,0.003,0.22707953794714877,0.13923092028895923,0.23689703242431367,0.5877275830098976,22707.95379471488,18,36,0.3888888888888889
3,3,40,0.001,20,0.005,0.22707953794714877,0.13923092028895923,0.23689703242431367,0.5877275830098976,22707.95379471488,18,36,0.3888888888888889
3,4,30,0.0,60,0.003,0.31681555924416693,0.1916183549527828,0.33462940700609606,0.5726285584616656,31681.555924416694,15,30,0.4
3,4,30,0.0,60,0.005,0.31681555924416693,0.1916183549527828,0.33462940700609606,0.5726285584616656,31681.555924416694,15,30,0.4
3,4,30,0.001,40,0.003,0.33790646825316945,0.2037408093326334,0.3560131388634872,0.572284522933738,33790.646825316944,15,30,0.4
3,4,30,0.001,40,0.005,0.33790646825316945,0.2037408093326334,0.3560131388634872,0.572284522933738,33790.646825316944,15,30,0.4
2,4,40,0.0,60,0.003,0.3422525978591235,0.2062301961740931,0.361992940561323,0.5697077845062477,34225.25978591235,14,28,0.35714285714285715
2,4,40,0.0,60,0.005,0.3422525978591235,0.2062301961740931,0.361992940561323,0.5697077845062477,34225.25978591235,14,28,0.35714285714285715
2,3,40,0.0,60,0.003,0.2724446660226268,0.16588254472457553,0.29135121335514785,0.5693559426586976,27244.466602262677,18,36,0.3333333333333333
2,3,40,0.0,60,0.005,0.2724446660226268,0.16588254472457553,0.29135121335514785,0.5693559426586976,27244.466602262677,18,36,0.3333333333333333
3,4,40,0.0,20,0.003,0.3406761039979014,0.20532754679065124,0.3619929405613232,0.5672142292948054,34067.61039979014,17,34,0.47058823529411764
3,4,40,0.0,20,0.005,0.3406761039979014,0.20532754679065124,0.3619929405613232,0.5672142292948054,34067.61039979014,17,34,0.47058823529411764
4,4,30,0.003,20,0.003,0.232760444340768,0.14258776004141427,0.2532869401463051,0.5629495147244934,23276.0444340768,15,30,0.4
4,4,30,0.003,20,0.005,0.232760444340768,0.14258776004141427,0.2532869401463051,0.5629495147244934,23276.0444340768,15,30,0.4
2,4,30,0.0,60,0.003,0.31003200127807545,0.18770440880906492,0.33462940700609634,0.560932198064844,31003.200127807548,15,30,0.3333333333333333
2,4,30,0.0,60,0.005,0.31003200127807545,0.18770440880906492,0.33462940700609634,0.560932198064844,31003.200127807548,15,30,0.3333333333333333
2,3,40,0.002,60,0.003,0.21559326218948788,0.1324264094987977,0.2368970324243143,0.5590040877405515,21559.326218948787,17,34,0.4117647058823529
2,3,40,0.002,60,0.005,0.21559326218948788,0.1324264094987977,0.2368970324243143,0.5590040877405515,21559.326218948787,17,34,0.4117647058823529
2,4,40,0.003,60,0.003,0.26498385905413496,0.16152338173102776,0.29033749279271404,0.5563297394950886,26498.385905413495,13,26,0.46153846153846156
2,4,40,0.003,60,0.005,0.26498385905413496,0.16152338173102776,0.29033749279271404,0.5563297394950886,26498.385905413495,13,26,0.46153846153846156
3,4,40,0.003,60,0.003,0.26498385905413496,0.16152338173102776,0.29033749279271404,0.5563297394950886,26498.385905413495,13,26,0.46153846153846156
3,4,40,0.003,60,0.005,0.26498385905413496,0.16152338173102776,0.29033749279271404,0.5563297394950886,26498.385905413495,13,26,0.46153846153846156
2,4,30,0.0,40,0.003,0.3000759353484248,0.1819466536854748,0.3346294070060966,0.5437258348372231,30007.593534842483,16,32,0.3125
2,4,30,0.0,40,0.005,0.3000759353484248,0.1819466536854748,0.3346294070060966,0.5437258348372231,30007.593534842483,16,32,0.3125
4,4,40,0.003,40,0.003,0.25343337584224895,0.15475626740110626,0.2903374927927139,0.5330219873173401,25343.337584224893,13,26,0.46153846153846156
4,4,40,0.003,40,0.005,0.25343337584224895,0.15475626740110626,0.2903374927927139,0.5330219873173401,25343.337584224893,13,26,0.46153846153846156
3,4,40,0.0,60,0.003,0.3175355106585682,0.19203331910307764,0.3619929405613231,0.5304891272335363,31753.551065856824,14,28,0.42857142857142855
3,4,40,0.0,60,0.005,0.3175355106585682,0.19203331910307764,0.3619929405613231,0.5304891272335363,31753.551065856824,14,28,0.42857142857142855
3,4,30,0.0,20,0.003,0.29098954162817886,0.17667785904635203,0.3346294070060963,0.527980671594512,29098.954162817885,18,36,0.4444444444444444
3,4,30,0.0,20,0.005,0.29098954162817886,0.17667785904635203,0.3346294070060963,0.527980671594512,29098.954162817885,18,36,0.4444444444444444
2,4,60,0.0,60,0.003,0.2888819338979534,0.17545383022215266,0.3410088173348601,0.5145140574176487,28888.193389795342,13,26,0.46153846153846156
2,4,60,0.0,60,0.005,0.2888819338979534,0.17545383022215266,0.3410088173348601,0.5145140574176487,28888.193389795342,13,26,0.46153846153846156
2,3,40,0.0,20,0.003,0.23946362733175774,0.14654144833110916,0.29135121335514785,0.5029718141330677,23946.362733175774,20,40,0.35
2,3,40,0.0,20,0.005,0.23946362733175774,0.14654144833110916,0.29135121335514785,0.5029718141330677,23946.362733175774,20,40,0.35
2,4,40,0.0,40,0.003,0.29858325676031044,0.18108203574683346,0.3619929405613233,0.5002363733006482,29858.325676031047,15,30,0.3333333333333333
2,4,40,0.0,40,0.005,0.29858325676031044,0.18108203574683346,0.3619929405613233,0.5002363733006482,29858.325676031047,15,30,0.3333333333333333
2,3,40,0.001,20,0.003,0.1919572816862978,0.1183504765247001,0.23689703242431392,0.49958615063070416,19195.72816862978,19,38,0.3157894736842105
2,3,40,0.001,20,0.005,0.1919572816862978,0.1183504765247001,0.23689703242431392,0.49958615063070416,19195.72816862978,19,38,0.3157894736842105
3,3,40,0.0,20,0.003,0.2360854590073043,0.1445499013703302,0.2913512133551479,0.4961362601024367,23608.54590073043,19,38,0.42105263157894735
3,3,40,0.0,20,0.005,0.2360854590073043,0.1445499013703302,0.2913512133551479,0.4961362601024367,23608.54590073043,19,38,0.42105263157894735
4,3,20,0.0,40,0.003,0.23663153346429594,0.14487196488080478,0.29264578789755347,0.4950420298942424,23663.153346429594,18,36,0.3888888888888889
4,3,20,0.0,40,0.005,0.23663153346429594,0.14487196488080478,0.29264578789755347,0.4950420298942424,23663.153346429594,18,36,0.3888888888888889
3,4,60,0.0,40,0.003,0.27629083444864444,0.1681261395836806,0.34100881733486016,0.4930257841942718,27629.083444864445,13,26,0.46153846153846156
3,4,60,0.0,40,0.005,0.27629083444864444,0.1681261395836806,0.34100881733486016,0.4930257841942718,27629.083444864445,13,26,0.46153846153846156
4,4,30,0.0,40,0.003,0.2903403313816841,0.17630089657822223,0.3585993062021002,0.49163758414764525,29034.03313816841,15,30,0.4
4,4,30,0.0,40,0.005,0.2903403313816841,0.17630089657822223,0.3585993062021002,0.49163758414764525,29034.03313816841,15,30,0.4
4,3,40,0.0,60,0.003,0.2260309386593099,0.13861068820057754,0.28452817732072533,0.4871597938236291,22603.09386593099,16,32,0.375
4,3,40,0.0,60,0.005,0.2260309386593099,0.13861068820057754,0.28452817732072533,0.4871597938236291,22603.09386593099,16,32,0.375
4,3,30,0.0,60,0.003,0.20568576237138986,0.12653840162820718,0.26119314972012825,0.48446294155797986,20568.576237138986,17,34,0.35294117647058826
4,3,30,0.0,60,0.005,0.20568576237138986,0.12653840162820718,0.26119314972012825,0.48446294155797986,20568.576237138986,17,34,0.35294117647058826
4,3,40,0.003,40,0.003,0.17531532962144658,0.10837885201159225,0.2244756945753439,0.4828088502704936,17531.532962144658,15,30,0.4
4,3,40,0.003,40,0.005,0.17531532962144658,0.10837885201159225,0.2244756945753439,0.4828088502704936,17531.532962144658,15,30,0.4
2,4,40,0.003,40,0.003,0.22701560752954159,0.13919311183312666,0.29033749279271376,0.47941831588558725,22701.56075295416,14,28,0.42857142857142855
2,4,40,0.003,40,0.005,0.22701560752954159,0.13919311183312666,0.29033749279271376,0.47941831588558725,22701.56075295416,14,28,0.42857142857142855
4,3,20,0.001,40,0.003,0.22994408234223476,0.1409242791069758,0.29647101521176195,0.4753391457384698,22994.408234223476,18,36,0.3888888888888889
4,3,20,0.001,40,0.005,0.22994408234223476,0.1409242791069758,0.29647101521176195,0.4753391457384698,22994.408234223476,18,36,0.3888888888888889
2,4,40,0.0,20,0.003,0.28250494576995827,0.17174585353993232,0.36199294056132314,0.47444531176109456,28250.49457699583,18,36,0.3888888888888889
2,4,40,0.0,20,0.005,0.28250494576995827,0.17174585353993232,0.36199294056132314,0.47444531176109456,28250.49457699583,18,36,0.3888888888888889
4,4,30,0.001,40,0.003,0.28277980393416,0.1719058109518996,0.3623574833530286,0.47440944053698353,28277.980393416,15,30,0.4
4,4,30,0.001,40,0.005,0.28277980393416,0.1719058109518996,0.3623574833530286,0.47440944053698353,28277.980393416,15,30,0.4
3,3,40,0.002,20,0.003,0.1791968834308024,0.11070918332901414,0.23689703242431384,0.46733039327702247,17919.68834308024,18,36,0.3888888888888889
3,3,40,0.002,20,0.005,0.1791968834308024,0.11070918332901414,0.23689703242431384,0.46733039327702247,17919.68834308024,18,36,0.3888888888888889
4,3,30,0.001,60,0.003,0.19862125382445694,0.1223292466824788,0.26552206150728347,0.46071217580962937,19862.125382445694,17,34,0.35294117647058826
4,3,30,0.001,60,0.005,0.19862125382445694,0.1223292466824788,0.26552206150728347,0.46071217580962937,19862.125382445694,17,34,0.35294117647058826
4,4,40,0.003,60,0.003,0.21690557680638697,0.13320500672139568,0.290337492792714,0.45879367986585595,21690.557680638696,13,26,0.46153846153846156
4,4,40,0.003,60,0.005,0.21690557680638697,0.13320500672139568,0.290337492792714,0.45879367986585595,21690.557680638696,13,26,0.46153846153846156
4,3,60,0.002,20,0.003,0.1266240938189639,0.0789048733278288,0.17312006421782786,0.45578121568015917,12662.409381896388,15,30,0.4
4,3,60,0.002,20,0.005,0.1266240938189639,0.0789048733278288,0.17312006421782786,0.45578121568015917,12662.409381896388,15,30,0.4
2,4,30,0.001,60,0.003,0.2658965812975008,0.16205716258263947,0.35601313886348745,0.4551999487995862,26589.65812975008,15,30,0.4
2,4,30,0.001,60,0.005,0.2658965812975008,0.16205716258263947,0.35601313886348745,0.4551999487995862,26589.65812975008,15,30,0.4
3,4,30,0.001,60,0.003,0.2658965812975008,0.16205716258263947,0.35601313886348745,0.4551999487995862,26589.65812975008,15,30,0.4
3,4,30,0.001,60,0.005,0.2658965812975008,0.16205716258263947,0.35601313886348745,0.4551999487995862,26589.65812975008,15,30,0.4
4,4,40,0.0,40,0.003,0.2832476176844294,0.1721780328617215,0.3788577849738475,0.45446613397057933,28324.761768442942,14,28,0.42857142857142855
4,4,40,0.0,40,0.005,0.2832476176844294,0.1721780328617215,0.3788577849738475,0.45446613397057933,28324.761768442942,14,28,0.42857142857142855
3,3,40,0.003,20,0.003,0.17252706714614643,0.10670316505790822,0.23520409557270527,0.4536620197794328,17252.706714614644,17,34,0.4117647058823529
3,3,40,0.003,20,0.005,0.17252706714614643,0.10670316505790822,0.23520409557270527,0.4536620197794328,17252.706714614644,17,34,0.4117647058823529
3,3,60,0.0,60,0.003,0.20550573813748327,0.12643125146120093,0.279011651416668,0.4531396836628594,20550.573813748328,16,32,0.4375
3,3,60,0.0,60,0.005,0.20550573813748327,0.12643125146120093,0.279011651416668,0.4531396836628594,20550.573813748328,16,32,0.4375
2,4,30,0.001,40,0.003,0.25828821860149603,0.15760333386736325,0.3560131388634877,0.44268965569777985,25828.821860149605,16,32,0.375
2,4,30,0.001,40,0.005,0.25828821860149603,0.15760333386736325,0.3560131388634877,0.44268965569777985,25828.821860149605,16,32,0.375
3,3,30,0.0,60,0.003,0.2163180309084285,0.13285645301186655,0.3074732619638294,0.4320910773291745,21631.803090842848,18,37,0.3888888888888889
3,3,30,0.0,60,0.005,0.2163180309084285,0.13285645301186655,0.3074732619638294,0.4320910773291745,21631.803090842848,18,37,0.3888888888888889
2,3,60,0.0,60,0.003,0.19426330965672184,0.11972821776160059,0.27901165141666806,0.42911547655334964,19426.330965672183,17,34,0.4117647058823529
2,3,60,0.0,60,0.005,0.19426330965672184,0.11972821776160059,0.27901165141666806,0.42911547655334964,19426.330965672183,17,34,0.4117647058823529
3,4,60,0.0,60,0.003,0.23909691891186885,0.14632535646465117,0.34100881733486027,0.42909552195233747,23909.691891186885,13,26,0.46153846153846156
3,4,60,0.0,60,0.005,0.23909691891186885,0.14632535646465117,0.34100881733486027,0.42909552195233747,23909.691891186885,13,26,0.46153846153846156
2,4,40,0.003,20,0.003,0.20057356799028173,0.12349336719033244,0.29033749279271404,0.42534419513810545,20057.356799028174,16,32,0.4375
2,4,40,0.003,20,0.005,0.20057356799028173,0.12349336719033244,0.29033749279271404,0.42534419513810545,20057.356799028174,16,32,0.4375
4,4,40,0.003,20,0.003,0.19982704589325484,0.12304831425502627,0.2903374927927139,0.4238113137626233,19982.704589325484,15,30,0.4666666666666667
4,4,40,0.003,20,0.005,0.19982704589325484,0.12304831425502627,0.2903374927927139,0.4238113137626233,19982.704589325484,15,30,0.4666666666666667
2,4,60,0.0,40,0.003,0.23518955079837134,0.1440214011897436,0.3410088173348602,0.42233922956988823,23518.955079837135,14,28,0.42857142857142855
2,4,60,0.0,40,0.005,0.23518955079837134,0.1440214011897436,0.3410088173348602,0.42233922956988823,23518.955079837135,14,28,0.42857142857142855
2,2,30,0.003,20,0.003,0.14701411685954358,0.09130262054606941,0.21658053404661073,0.42156429684682556,14701.411685954357,22,44,0.36363636363636365
2,2,30,0.003,20,0.005,0.14701411685954358,0.09130262054606941,0.21658053404661073,0.42156429684682556,14701.411685954357,22,44,0.36363636363636365
4,2,30,0.002,20,0.003,0.11614056708603006,0.07249889081328398,0.17313580753201818,0.4187400159835607,11614.056708603006,20,40,0.35
4,2,30,0.002,20,0.005,0.11614056708603006,0.07249889081328398,0.17313580753201818,0.4187400159835607,11614.056708603006,20,40,0.35
4,3,20,0.003,40,0.003,0.17635520317329617,0.10900342455199108,0.26119314972012814,0.4173288031052486,17635.520317329618,17,34,0.29411764705882354
4,3,20,0.003,40,0.005,0.17635520317329617,0.10900342455199108,0.26119314972012814,0.4173288031052486,17635.520317329618,17,34,0.29411764705882354
3,4,30,0.001,20,0.003,0.2410692110715795,0.14748730453333758,0.3560131388634875,0.4142748916631734,24106.92110715795,18,36,0.4444444444444444
3,4,30,0.001,20,0.005,0.2410692110715795,0.14748730453333758,0.3560131388634875,0.4142748916631734,24106.92110715795,18,36,0.4444444444444444
4,3,40,0.001,20,0.003,0.15038436157771867,0.09334409877211836,0.22619237959989943,0.4126757008225924,15038.436157771866,17,34,0.35294117647058826
4,3,40,0.001,20,0.005,0.15038436157771867,0.09334409877211836,0.22619237959989943,0.4126757008225924,15038.436157771866,17,34,0.35294117647058826
4,3,40,0.003,60,0.003,0.1469628587277443,0.09127155485825567,0.2244756945753438,0.40659883035854005,14696.285872774431,15,30,0.4
4,3,40,0.003,60,0.005,0.1469628587277443,0.09127155485825567,0.2244756945753438,0.40659883035854005,14696.285872774431,15,30,0.4
2,3,40,0.002,20,0.003,0.15322070970220214,0.09506049479048806,0.23689703242431395,0.4012734723507305,15322.070970220215,19,38,0.3684210526315789
2,3,40,0.002,20,0.005,0.15322070970220214,0.09506049479048806,0.23689703242431395,0.4012734723507305,15322.070970220215,19,38,0.3684210526315789
2,2,30,0.003,40,0.003,0.13950474419937936,0.08674607595418138,0.21658053404661073,0.40052572746686727,13950.474419937935,22,44,0.36363636363636365
2,2,30,0.003,40,0.005,0.13950474419937936,0.08674607595418138,0.21658053404661073,0.40052572746686727,13950.474419937935,22,44,0.36363636363636365
2,2,30,0.003,60,0.003,0.13950474419937936,0.08674607595418138,0.21658053404661073,0.40052572746686727,13950.474419937935,22,44,0.36363636363636365
2,2,30,0.003,60,0.005,0.13950474419937936,0.08674607595418138,0.21658053404661073,0.40052572746686727,13950.474419937935,22,44,0.36363636363636365
3,4,60,0.0,20,0.003,0.22201970274866878,0.13623631777499146,0.34100881733486,0.3995096632390348,22201.97027486688,16,32,0.4375
3,4,60,0.0,20,0.005,0.22201970274866878,0.13623631777499146,0.34100881733486,0.3995096632390348,22201.97027486688,16,32,0.4375
3,3,20,0.003,40,0.003,0.20763871805268558,0.12770042508296342,0.3197757491719556,0.399343681982257,20763.871805268558,19,38,0.3157894736842105
3,3,20,0.003,40,0.005,0.20763871805268558,0.12770042508296342,0.3197757491719556,0.399343681982257,20763.871805268558,19,38,0.3157894736842105
2,3,40,0.003,20,0.003,0.15085080540344978,0.09362646940745001,0.23520409557270558,0.39806479210949147,15085.080540344978,18,36,0.3888888888888889
2,3,40,0.003,20,0.005,0.15085080540344978,0.09362646940745001,0.23520409557270558,0.39806479210949147,15085.080540344978,18,36,0.3888888888888889
